"","postal_code","month_year","value_EV","value_CP","monthly_price","value_cars","Total","Supermarket","Convenience.stores","Cafe","Cafeteria","Hotel","Restaurant","Railway.station","Amusement.park","Cinema","Museums","Art.exhibitions","Library","Swimming.pool","General.practioner","Hospital.including.clinic"
"620",5964,2020-08-01,18,1,1.56425806451613,944,1675,"0","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"621",5964,2020-09-01,18,1,1.56406666666667,944,1675,"0","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"622",5964,2020-10-01,18,1,1.55787096774194,944,1675,"0","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"623",5964,2020-11-01,18,1,1.52456666666667,944,1675,"0","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"624",5964,2020-12-01,18,1,1.55341935483871,944,1675,"0","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"625",5966,2020-06-01,19,4,1.53856666666667,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"626",5966,2020-07-01,17,4,1.56074193548387,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"627",5966,2020-08-01,18,3,1.56425806451613,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"628",5966,2020-05-01,19,3,1.48209677419355,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"629",5966,2020-01-01,16,3,1.69712903225806,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"630",5966,2020-02-01,16,3,1.664,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"631",5966,2020-03-01,16,3,1.56651612903226,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"632",5966,2020-04-01,17,3,1.4683,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"633",5966,2020-09-01,18,4,1.56406666666667,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"634",5966,2020-10-01,19,4,1.55787096774194,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"635",5966,2020-11-01,19,4,1.52456666666667,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"636",5966,2020-12-01,21,3,1.55341935483871,1229,2040,"1","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"637",5971,2020-08-01,62,5,1.56425806451613,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"638",5971,2020-10-01,69,5,1.55787096774194,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"639",5971,2020-11-01,71,5,1.52456666666667,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"640",5971,2020-12-01,73,4,1.55341935483871,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"641",5971,2020-09-01,67,5,1.56406666666667,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"642",5971,2020-01-01,58,4,1.69712903225806,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"643",5971,2020-02-01,55,5,1.664,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"644",5971,2020-03-01,56,4,1.56651612903226,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"645",5971,2020-04-01,59,4,1.4683,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"646",5971,2020-05-01,60,4,1.48209677419355,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"647",5971,2020-06-01,62,5,1.53856666666667,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"648",5971,2020-07-01,61,5,1.56074193548387,2636,4735,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"649",5975,2020-02-01,46,27,1.664,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"650",5975,2020-03-01,47,26,1.56651612903226,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"651",5975,2020-04-01,48,26,1.4683,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"652",5975,2020-01-01,45,26,1.69712903225806,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"653",5975,2020-05-01,48,26,1.48209677419355,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"654",5975,2020-06-01,50,27,1.53856666666667,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"655",5975,2020-07-01,56,27,1.56074193548387,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"656",5975,2020-08-01,63,27,1.56425806451613,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"657",5975,2020-09-01,61,28,1.56406666666667,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"658",5975,2020-10-01,64,28,1.55787096774194,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"659",5975,2020-11-01,68,27,1.52456666666667,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"660",5975,2020-12-01,68,26,1.55341935483871,3630,6715,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"661",5976,2020-06-01,17,2,1.53856666666667,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"662",5976,2020-07-01,18,2,1.56074193548387,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"663",5976,2020-08-01,18,2,1.56425806451613,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"664",5976,2020-05-01,16,2,1.48209677419355,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"665",5976,2020-01-01,15,2,1.69712903225806,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"666",5976,2020-02-01,16,2,1.664,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"667",5976,2020-03-01,16,2,1.56651612903226,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"668",5976,2020-04-01,16,2,1.4683,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"669",5976,2020-09-01,19,2,1.56406666666667,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"670",5976,2020-10-01,20,2,1.55787096774194,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"671",5976,2020-11-01,20,2,1.52456666666667,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"672",5976,2020-12-01,20,2,1.55341935483871,631,1115,"0","0","1","1","0","1","0","0","0","0","0","0","0","1","0"
"673",5981,2020-07-01,48,13,1.56074193548387,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"674",5981,2020-08-01,49,12,1.56425806451613,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"675",5981,2020-10-01,52,13,1.55787096774194,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"676",5981,2020-11-01,55,13,1.52456666666667,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"677",5981,2020-12-01,55,12,1.55341935483871,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"678",5981,2020-09-01,50,11,1.56406666666667,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"679",5981,2020-01-01,40,8,1.69712903225806,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"680",5981,2020-02-01,40,8,1.664,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"681",5981,2020-03-01,44,10,1.56651612903226,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"682",5981,2020-04-01,45,10,1.4683,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"683",5981,2020-05-01,47,11,1.48209677419355,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"684",5981,2020-06-01,50,13,1.53856666666667,4035,7525,"1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
"685",5986,2020-03-01,15,4,1.56651612903226,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"686",5986,2020-04-01,16,4,1.4683,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"687",5986,2020-05-01,16,4,1.48209677419355,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"688",5986,2020-02-01,13,3,1.664,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"689",5986,2020-01-01,13,3,1.69712903225806,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"690",5986,2020-06-01,16,5,1.53856666666667,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"691",5986,2020-07-01,16,5,1.56074193548387,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"692",5986,2020-08-01,17,5,1.56425806451613,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"693",5986,2020-09-01,19,4,1.56406666666667,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"694",5986,2020-10-01,19,5,1.55787096774194,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"695",5986,2020-11-01,20,5,1.52456666666667,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"696",5986,2020-12-01,20,5,1.55341935483871,1329,2125,"0","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"697",5988,2020-07-01,64,3,1.56074193548387,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"698",5988,2020-08-01,63,2,1.56425806451613,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"699",5988,2020-09-01,64,2,1.56406666666667,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"700",5988,2020-06-01,61,2,1.53856666666667,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"701",5988,2020-01-01,55,1,1.69712903225806,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"702",5988,2020-02-01,55,1,1.664,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"703",5988,2020-03-01,59,2,1.56651612903226,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"704",5988,2020-04-01,59,2,1.4683,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"705",5988,2020-05-01,60,2,1.48209677419355,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"706",5988,2020-10-01,65,2,1.55787096774194,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"707",5988,2020-11-01,66,2,1.52456666666667,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"708",5988,2020-12-01,69,2,1.55341935483871,3419,6205,"1","1","1","1","1","1","0","0","1","1","1","0","1","0","0"
"709",5991,2020-11-01,50,3,1.52456666666667,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"710",5991,2020-12-01,55,3,1.55341935483871,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"711",5991,2020-03-01,30,2,1.56651612903226,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"712",5991,2020-10-01,48,3,1.55787096774194,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"713",5991,2020-01-01,28,2,1.69712903225806,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"714",5991,2020-02-01,28,2,1.664,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"715",5991,2020-07-01,38,3,1.56074193548387,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"716",5991,2020-04-01,31,2,1.4683,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"717",5991,2020-05-01,31,2,1.48209677419355,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"718",5991,2020-06-01,31,3,1.53856666666667,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"719",5991,2020-08-01,38,3,1.56425806451613,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"720",5991,2020-09-01,44,2,1.56406666666667,3782,6510,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"721",5993,2020-01-01,54,5,1.69712903225806,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"722",5993,2020-02-01,56,5,1.664,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"723",5993,2020-03-01,57,7,1.56651612903226,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"724",5993,2020-12-01,66,8,1.55341935483871,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"725",5993,2020-04-01,57,7,1.4683,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"726",5993,2020-05-01,57,8,1.48209677419355,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"727",5993,2020-06-01,59,9,1.53856666666667,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"728",5993,2020-07-01,59,9,1.56074193548387,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"729",5993,2020-08-01,62,8,1.56425806451613,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"730",5993,2020-09-01,62,8,1.56406666666667,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"731",5993,2020-10-01,64,9,1.55787096774194,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"732",5993,2020-11-01,67,9,1.52456666666667,3668,6515,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
"733",5995,2020-06-01,40,5,1.53856666666667,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"734",5995,2020-07-01,44,5,1.56074193548387,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"735",5995,2020-08-01,45,4,1.56425806451613,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"736",5995,2020-05-01,38,4,1.48209677419355,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"737",5995,2020-01-01,38,3,1.69712903225806,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"738",5995,2020-02-01,35,3,1.664,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"739",5995,2020-03-01,35,4,1.56651612903226,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"740",5995,2020-04-01,36,4,1.4683,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"741",5995,2020-09-01,47,4,1.56406666666667,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"742",5995,2020-10-01,49,5,1.55787096774194,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"743",5995,2020-11-01,51,5,1.52456666666667,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"744",5995,2020-12-01,57,4,1.55341935483871,2411,4210,"1","1","1","1","1","1","0","0","0","0","0","1","0","1","0"
"745",6001,2020-10-01,88,17,1.55787096774194,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"746",6001,2020-11-01,88,17,1.52456666666667,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"747",6001,2020-12-01,92,18,1.55341935483871,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"748",6001,2020-09-01,83,17,1.56406666666667,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"749",6001,2020-01-01,67,15,1.69712903225806,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"750",6001,2020-02-01,69,17,1.664,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"751",6001,2020-03-01,69,16,1.56651612903226,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"752",6001,2020-04-01,68,17,1.4683,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"753",6001,2020-05-01,72,18,1.48209677419355,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"754",6001,2020-06-01,73,19,1.53856666666667,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"755",6001,2020-07-01,79,19,1.56074193548387,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"756",6001,2020-08-01,81,16,1.56425806451613,3473,7545,"1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"757",6002,2020-01-01,43,14,1.69712903225806,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"758",6002,2020-02-01,44,16,1.664,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"759",6002,2020-03-01,43,15,1.56651612903226,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"760",6002,2020-12-01,66,17,1.55341935483871,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"761",6002,2020-04-01,47,16,1.4683,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"762",6002,2020-05-01,49,17,1.48209677419355,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"763",6002,2020-06-01,53,18,1.53856666666667,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"764",6002,2020-07-01,57,18,1.56074193548387,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"765",6002,2020-08-01,61,16,1.56425806451613,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"766",6002,2020-09-01,63,16,1.56406666666667,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"767",6002,2020-10-01,63,16,1.55787096774194,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"768",6002,2020-11-01,65,16,1.52456666666667,3439,6645,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"769",6003,2020-06-01,74,9,1.53856666666667,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"770",6003,2020-07-01,77,9,1.56074193548387,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"771",6003,2020-08-01,82,8,1.56425806451613,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"772",6003,2020-05-01,76,9,1.48209677419355,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"773",6003,2020-01-01,68,8,1.69712903225806,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"774",6003,2020-02-01,71,9,1.664,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"775",6003,2020-03-01,75,8,1.56651612903226,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"776",6003,2020-04-01,74,8,1.4683,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"777",6003,2020-09-01,85,9,1.56406666666667,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"778",6003,2020-10-01,88,9,1.55787096774194,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"779",6003,2020-11-01,91,9,1.52456666666667,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"780",6003,2020-12-01,105,9,1.55341935483871,2948,5415,"1","1","1","1","1","1","0","0","0","0","0","0","0","1","0"
"781",6004,2020-10-01,65,14,1.55787096774194,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"782",6004,2020-11-01,72,14,1.52456666666667,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"783",6004,2020-12-01,74,14,1.55341935483871,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"784",6004,2020-09-01,64,14,1.56406666666667,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"785",6004,2020-01-01,53,12,1.69712903225806,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"786",6004,2020-02-01,52,13,1.664,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"787",6004,2020-03-01,53,13,1.56651612903226,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"788",6004,2020-04-01,55,13,1.4683,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"789",6004,2020-05-01,56,14,1.48209677419355,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"790",6004,2020-06-01,56,15,1.53856666666667,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"791",6004,2020-07-01,56,15,1.56074193548387,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"792",6004,2020-08-01,62,13,1.56425806451613,4584,9385,"1","1","1","1","0","1","0","0","0","1","0","0","0","1","1"
"793",6005,2020-02-01,45,4,1.664,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"794",6005,2020-03-01,44,3,1.56651612903226,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"795",6005,2020-01-01,43,3,1.69712903225806,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"796",6005,2020-11-01,60,4,1.52456666666667,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"797",6005,2020-12-01,62,4,1.55341935483871,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"798",6005,2020-04-01,44,4,1.4683,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"799",6005,2020-05-01,45,4,1.48209677419355,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"800",6005,2020-06-01,45,4,1.53856666666667,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"801",6005,2020-07-01,48,4,1.56074193548387,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"802",6005,2020-08-01,52,4,1.56425806451613,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"803",6005,2020-09-01,58,4,1.56406666666667,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"804",6005,2020-10-01,58,4,1.55787096774194,2498,4450,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"805",6006,2020-05-01,72,15,1.48209677419355,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"806",6006,2020-04-01,72,14,1.4683,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"807",6006,2020-09-01,82,14,1.56406666666667,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"808",6006,2020-06-01,74,15,1.53856666666667,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"809",6006,2020-07-01,76,15,1.56074193548387,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"810",6006,2020-08-01,78,14,1.56425806451613,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"811",6006,2020-01-01,68,13,1.69712903225806,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"812",6006,2020-02-01,68,14,1.664,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"813",6006,2020-03-01,70,13,1.56651612903226,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"814",6006,2020-10-01,84,14,1.55787096774194,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"815",6006,2020-11-01,87,14,1.52456666666667,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"816",6006,2020-12-01,89,15,1.55341935483871,5529,11555,"1","1","1","1","1","1","1","0","0","0","0","0","0","1","0"
"817",6011,2020-11-01,14,9,1.52456666666667,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"818",6011,2020-12-01,14,8,1.55341935483871,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"819",6011,2020-03-01,10,10,1.56651612903226,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"820",6011,2020-10-01,14,8,1.55787096774194,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"821",6011,2020-01-01,10,10,1.69712903225806,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"822",6011,2020-02-01,10,10,1.664,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"823",6011,2020-07-01,12,10,1.56074193548387,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"824",6011,2020-04-01,10,10,1.4683,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"825",6011,2020-05-01,10,10,1.48209677419355,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"826",6011,2020-06-01,11,10,1.53856666666667,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"827",6011,2020-08-01,12,8,1.56425806451613,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"828",6011,2020-09-01,12,8,1.56406666666667,800,1395,"1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"829",6013,2020-01-01,7,1,1.69712903225806,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"830",6013,2020-02-01,7,1,1.664,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"831",6013,2020-03-01,8,1,1.56651612903226,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"832",6013,2020-04-01,8,1,1.4683,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"833",6013,2020-05-01,8,1,1.48209677419355,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"834",6013,2020-06-01,9,1,1.53856666666667,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"835",6013,2020-07-01,9,1,1.56074193548387,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"836",6013,2020-08-01,9,1,1.56425806451613,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"837",6013,2020-09-01,9,1,1.56406666666667,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"838",6013,2020-10-01,10,1,1.55787096774194,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"839",6013,2020-11-01,11,1,1.52456666666667,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"840",6013,2020-12-01,11,1,1.55341935483871,592,970,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"841",6014,2020-03-01,9,4,1.56651612903226,1056,1675,"1","1","1","1","0","1","0","0","0","0","0","1","0","1","0"
